"","Place","Name","Fairway.Hits","Parked","Circle.1","Circle.2","Scramble","Circle.1.Putting","Circle.2.Putting","SGTG","SGP","SGC1X","SGC2","OB","Score","Rating","NR","tournament","longt","shortt","intert","Scorez","Fairway.Hitsz","Circle.1z","Circle.2z","Scramblez","Circle.1.Puttingz","Circle.2.Puttingz","OBz","Year"
"4793",52,"Tim Reyes",59,9,28,35,38,85,9,-2.88,-1.12,1.05,-2.16,1,216,981,3,"Delaware2021_MPO",51.5412762185803,57.3745828150873,9.62301200330932,0.349440658632525,-0.26851431423103,0.377119665696475,-0.284416088252211,-1.3382219671333,0.251092366873928,-1.29269509453632,0.0270743634521825,2021
"4794",52,"Dave Dunn",63,4,17,39,35,88,35,-7.09,3.1,1.54,1.56,1,216,973,3,"Delaware2021_MPO",47.2971362676926,65.8922259665131,35.3454926359168,0.349440658632525,0.301847125652813,-0.570715221083686,0.0027975352942842,-1.50677664238291,0.541104050613316,0.551906173647368,0.0270743634521825,2021
"4795",52,"Trevon Crowe",71,4,19,39,44,80,14,-1.92,-2.07,-0.09,-1.98,1,216,1000,3,"Delaware2021_MPO",48.8565018991878,43.1785108960442,20.2407659660432,0.349440658632525,1.4425700054205,-0.398381605305475,0.0027975352942842,-1.00111261663407,-0.232260439358385,-0.937964081424074,0.0270743634521825,2021
"4796",55,"Matt Dollar",54,6,11,31,74,96,17,-6.7,1.71,4.06,-2.35,1,217,1000,3,"Delaware2021_MPO",37.6980424361969,88.605941036982,49.3755053408549,0.417559470568486,-0.981466114085835,-1.08771606841832,-0.571629711798707,0.684434135862069,1.31446854058502,-0.725125473556725,0.0270743634521825,2021
"4797",56,"Kevin Gleason",62,2,15,26,43,91,9,-7.18,0.19,2.12,-1.94,0,218,998,3,"Delaware2021_MPO",36.4794773603065,74.4098691179389,13.93439211641,0.485678282504446,0.159256765681852,-0.743048836861897,-0.930646741231826,-1.05729750838394,0.831115734352704,-1.29269509453632,-1.01528862945684,2021
"4798",57,"Eric Oakley",67,6,22,44,36,77,25,-5.18,-1.81,-1.35,-0.46,1,219,1021,3,"Delaware2021_MPO",52.7030140162351,34.6608677446184,25.3195730045108,0.553797094440407,0.872208565536657,-0.139881181638158,0.361814564727403,-1.45059175063304,-0.522272123097773,-0.157555852577128,0.0270743634521825,2021
"4799",57,"Joey Temali",63,6,20,35,58,76,17,-2.35,-3.64,-1.97,-1.67,2,219,989,3,"Delaware2021_MPO",44.8172054556819,31.8216533608098,35.5790889789328,0.553797094440407,0.301847125652813,-0.312214797416369,-0.284416088252211,-0.214524132135872,-0.618942684344235,-0.725125473556725,1.06943735636121,2021
"4800",59,"Logan Jackson",57,2,9,31,56,65,14,-1.06,-4.93,-3.79,-1.14,3,220,983,3,"Delaware2021_MPO",29.8493078143875,0.59029513891511,30.5880782374847,0.621915906376367,-0.553695034172952,-1.26004968419653,-0.571629711798707,-0.326893915635615,-1.68231885805532,-0.937964081424074,2.11180034927023,2021
"4801",60,"Eric Schubert",70,6,13,20,40,77,30,-6.53,-0.46,-1.16,0.7,3,221,967,3,"Delaware2021_MPO",40.4530504374976,34.6608677446184,34.2127749220044,0.690034718312327,1.29997964544954,-0.915382452640108,-1.36146717655157,-1.22585218363356,-0.522272123097773,0.19717516053512,2.11180034927023,2021
"4802",61,"Elias White",52,4,11,19,54,86,10,-10.28,-0.71,1.1,-1.81,0,222,946,3,"Delaware2021_MPO",28.1340276638593,60.2137971988959,24.508247930634,0.758153530248288,-1.26664683402776,-1.08771606841832,-1.43327058243819,-0.439263699135358,0.347762928120391,-1.22174889191387,-1.01528862945684,2021
"4803",62,"Ian Burchett",56,0,19,31,54,60,31,-2.39,-7.87,-8.13,0.26,2,223,998,3,"Delaware2021_MPO",30.4834233029587,-13.6057767801279,47.3734588040889,0.826272342184248,-0.696285394143913,-0.398381605305475,-0.571629711798707,-0.439263699135358,-2.16567166428764,0.268121363157569,1.06943735636121,2021
"4804",62,"Sean Howard",65,0,13,31,53,86,28,-12.08,2.09,1.85,0.24,2,223,996,3,"Delaware2021_MPO",38.2252701390102,60.2137971988959,43.2447240852609,0.826272342184248,0.587027845594735,-0.915382452640108,-0.571629711798707,-0.495448590885229,0.347762928120391,0.0552827552902205,1.06943735636121,2021
"4805",64,"Jermaine Barksdale",54,2,15,24,50,72,33,-11.14,-0.85,-2.23,1.38,1,224,974,3,"Delaware2021_MPO",31.0991901006088,20.4647958255754,46.1019938444136,0.894391154120209,-0.981466114085835,-0.743048836861897,-1.07425355300507,-0.664003266134843,-1.00562492933009,0.410013768402469,0.0270743634521825,2021
"4806",65,"Ryan Davie",52,13,20,31,32,59,7,-5.99,-9.01,-6.5,-2.5,1,227,985,3,"Delaware2021_MPO",41.4233523364902,-16.4449911639365,2.27171673678331,1.09874758992809,-1.26664683402776,-0.312214797416369,-0.571629711798707,-1.67533131763253,-2.2623422255341,-1.43458749978122,0.0270743634521825,2021
"4807",65,"Konrad Pawlosky",62,4,15,30,35,80,6,-12.26,-4.73,-0.39,-4.35,1,227,973,3,"Delaware2021_MPO",37.0112052283941,43.1785108960442,3.76972523924108,1.09874758992809,0.159256765681852,-0.743048836861897,-0.643433117685331,-1.50677664238291,-0.232260439358385,-1.50553370240367,0.0270743634521825,2021
"4808",67,"A.J. Risley",73,0,6,28,63,66,24,-11.43,-6.56,-5.55,-1.01,0,229,987,3,"Delaware2021_MPO",31.7728454861509,3.42950952272372,47.5122060498517,1.23498521380001,1.72775072536242,-1.51855010786385,-0.787039929458578,0.0664003266134842,-1.58564829680886,-0.228502055199578,-1.01528862945684,2021
"4809",69,"Brett Wolter",51,0,6,20,36,85,21,-19.3,-0.69,0.71,-1.41,0,231,964,3,"Delaware2021_MPO",21.5367037122867,57.3745828150873,20.9642947429004,1.37122283767193,-1.40923719399872,-1.51855010786385,-1.36146717655157,-1.45059175063304,0.251092366873928,-0.441340663066927,-1.01528862945684,2021
"4810",70,"Douglas Ferrio",52,0,19,28,33,74,21,-15.14,-3.86,-2.92,-0.94,2,232,971,3,"Delaware2021_MPO",29.8650272062302,26.1432245931926,18.37746667504,1.43934164960789,-1.26664683402776,-0.398381605305475,-0.787039929458578,-1.61914642588266,-0.812283806837161,-0.441340663066927,1.06943735636121,2021
"4811",71,"Sean Cunningham",52,0,7,13,45,68,25,-18.92,-3.07,-3.17,0.1,0,233,919,3,"Delaware2021_MPO",18.0638875715539,9.10793829034093,33.080057208092,1.50746046154385,-1.26664683402776,-1.43238329997474,-1.86409101775794,-0.9449277248842,-1.39230717431594,-0.157555852577128,-1.01528862945684,2021
"4812",71,"Derek Bigley",49,2,11,20,35,67,45,-19.89,-1.1,-3.34,2.24,1,233,947,3,"Delaware2021_MPO",24.8326865164052,6.26872390653233,46.233688289943,1.50746046154385,-1.69441791394064,-1.08771606841832,-1.36146717655157,-1.50677664238291,-1.4889777355624,1.26136819987186,0.0270743634521825,2021
"4813",73,"Jacob Liss",59,0,6,15,48,81,42,-24.53,1.54,0.01,1.53,0,234,915,3,"Delaware2021_MPO",24.7501713169439,46.0177252798528,54.1768178877968,1.57557927347981,-0.26851431423103,-1.51855010786385,-1.72048420598469,-0.776373049634586,-0.135589878111922,1.04852959200452,-1.01528862945684,2021
"4814",73,"Brendan Smith",57,2,7,17,33,66,0,-15.39,-7.6,-4.72,-2.88,0,234,957,3,"Delaware2021_MPO",21.2679210429912,3.42950952272372,-4.48774419841484,1.57557927347981,-0.553695034172952,-1.43238329997474,-1.57687739421144,-1.61914642588266,-1.58564829680886,-1.93121091813837,-1.01528862945684,2021
"4815",75,"Stephen Ansay",56,0,2,11,38,72,17,-19.6,-4.05,-2.47,-1.58,1,237,919,3,"Delaware2021_MPO",16.0230314080245,20.4647958255754,18.3335685265302,1.77993570928769,-0.696285394143913,-1.86321733942027,-2.00769782953118,-1.3382219671333,-1.00562492933009,-0.725125473556725,0.0270743634521825,2021
"4816",76,"Torrin Clapper",48,0,6,7,41,82,33,-26.78,0.79,0.21,0.58,2,239,912,3,"Delaware2021_MPO",15.5906930354848,48.8569396636615,38.3415096408324,1.91617333315962,-1.8370082739116,-1.51855010786385,-2.29491145307768,-1.16966729188368,-0.0389193168654595,0.410013768402469,1.06943735636121,2021
"4817",77,"Mark Saraceno",43,4,6,15,32,79,19,-28.51,-2.48,-0.97,-1.51,2,244,968,3,"Delaware2021_MPO",18.4515898240139,40.3392965122356,15.3375515216147,2.25676739283942,-2.5499600737664,-1.51855010786385,-1.72048420598469,-1.67533131763253,-0.328931000604847,-0.583233068311826,1.06943735636121,2021
"4818",78,"Michael Clements",57,0,0,2,21,43,9,-37.52,-11.03,-8.88,-2.14,1,264,918,3,"Delaware2021_MPO",7.2517128656777,-61.8724213048743,-5.03568038123289,3.61914363155863,-0.553695034172952,-2.03555095519848,-2.6539284825108,-2.29336512688111,-3.8090712054775,-1.29269509453632,0.0270743634521825,2021
"4819",1,"Lauri Lehtinen",67,7,43,69,86,89,16,15.55,5.79,5.97,-0.18,2,174,1023,3,"Heinola2021_MPO",85.4977642911912,99.9537199249675,98.2799296408128,-2.13399047005788,1.26073821230272,1.63831098362785,1.43691588761306,2.67012232889901,1.69105348425753,0.456220887482641,-0.980916184505562,2021
"4820",2,"Ville Ahokas",68,6,50,76,60,82,33,14.26,7.08,4.18,2.91,3,175,1018,3,"Heinola2021_MPO",95.0484925153256,76.7001179648828,99.966495116894,-2.04135930478135,1.37292848703488,2.39217634996442,2.0827207809223,0.738346870078162,0.903863167396169,2.49720906832604,-0.51930856826765,2021
"4821",3,"Mikael Häme",83,9,44,69,50,79,11,12.47,2.87,2.09,0.78,1,179,1015,3,"Heinola2021_MPO",99.9598839548042,66.734288553418,47.7034272433228,-1.67083464367527,3.05578260801737,1.74600603596165,1.43691588761306,-0.00464369100678089,0.5664958887413,-0.144069753941887,-1.44252380074347,2021
"4822",4,"Joona Heinänen",62,7,41,72,83,75,18,12.65,1.69,-0.5,2.19,1,180,1002,3,"Heinola2021_MPO",80.2746178966609,53.4465160047982,98.5458429815359,-1.57820347839874,0.699786838641886,1.42292087896026,1.71368941331702,2.44722516057353,0.116672850534808,0.696337144052453,-1.44252380074347,2021
"4823",5,"Samuel Stenman",62,15,50,67,53,76,14,12.7,0.65,-0.09,0.73,1,181,1009,3,"Heinola2021_MPO",96.0193063027102,56.7684591419532,56.7077660553872,-1.48557231312222,0.699786838641886,2.39217634996442,1.25240020381042,0.218253477318702,0.229128610086431,0.21610463091283,-1.44252380074347,2021
"4824",5,"Oskari Vikström",72,7,43,74,56,80,5,12.17,0.18,3.11,-2.93,0,181,1013,3,"Heinola2021_MPO",89.785583555561,70.056231690573,43.4634997007616,-1.48557231312222,1.82168958596355,1.63831098362785,1.89820509711966,0.441150645644185,0.678951648292923,-0.86441852365132,-1.90413141698138,2021
"4825",7,"Nestori Tuhkanen",68,7,48,74,53,72,19,14.18,-0.84,-1.12,0.28,3,183,989,3,"Heinola2021_MPO",89.9976505925669,43.4806865933334,65.9780182081747,-1.30030998256918,1.37292848703488,2.17678624529683,1.89820509711966,0.218253477318702,-0.220694428120061,0.816395272337358,-0.51930856826765,2021
"4826",7,"Daniel Davidsson",67,9,46,69,79,66,0,14.83,-3.48,-1.89,-1.6,1,183,1007,3,"Heinola2021_MPO",86.412968345057,23.5490277704037,60.5833518709785,-1.30030998256918,1.26073821230272,1.96139614062924,1.43691588761306,2.15002893613955,-0.895428985429799,-1.46470916507585,-1.44252380074347,2021
"4827",7,"Joonatan Häme",68,6,37,67,71,77,0,12.89,-0.54,1.01,-1.55,2,183,1022,3,"Heinola2021_MPO",75.7881929411279,60.0904022791081,51.4041851499335,-1.30030998256918,1.37292848703488,0.992140669625085,1.25240020381042,1.5556364872716,0.341584369638054,-1.46470916507585,-0.980916184505562,2021
"4828",7,"Niklas Anttila",52,7,43,59,67,83,0,10.94,1.41,3.24,-1.83,2,183,1034,3,"Heinola2021_MPO",65.5782034635966,80.0220611020378,46.814601789411,-1.30030998256918,-0.422115908679775,1.63831098362785,0.514337468599861,1.25844026283762,1.01631892694779,-1.46470916507585,-0.980916184505562,2021
"4829",11,"Elias Luukkonen",67,7,39,69,71,70,10,12.53,-3.19,-2.47,-0.72,0,184,997,3,"Heinola2021_MPO",78.1598099043417,36.8368003190235,69.9446894555085,-1.20767881729266,1.26073821230272,1.20753077429267,1.43691588761306,1.5556364872716,-0.445605947223307,-0.264127882226792,-1.90413141698138,2021
"4830",11,"Tuomas Hyytiäinen",68,13,41,69,47,71,12,12.92,0.42,-0.05,0.47,4,184,1003,3,"Heinola2021_MPO",91.8274446449751,40.1587434561785,46.1152901534885,-1.20767881729266,1.37292848703488,1.42292087896026,1.43691588761306,-0.227540859332264,-0.333150187671684,-0.024011625656981,-0.0577009520297389,2021
"4831",13,"Riku Vink",60,9,24,59,41,88,28,3.58,9.76,4.27,5.5,6,186,1004,3,"Heinola2021_MPO",64.8199876032841,96.6317767878125,68.8957220016247,-1.02241648673961,0.475406289177553,-0.407895010714248,0.514337468599861,-0.67333519598323,1.57859772470591,1.89691842690151,0.865514280446084,2021
"4832",13,"Rasmus Saukkoriipi",65,2,33,63,68,81,23,5.24,6.1,2.25,3.85,4,186,960,3,"Heinola2021_MPO",64.7459042798344,73.3781748277279,90.605157532364,-1.02241648673961,1.03635766283838,0.561360460289905,0.883368836205142,1.33273931894612,0.791407407844546,1.29662778547698,-0.0577009520297389,2021
"4833",15,"Seppo Paju",60,4,37,67,59,76,9,10.95,-0.61,0.49,-1.1,4,187,1016,3,"Heinola2021_MPO",66.5651552337467,56.7684591419532,54.3218889433835,-0.92978532146309,0.475406289177553,0.992140669625085,1.25240020381042,0.664047813969668,0.229128610086431,-0.384186010511698,-0.0577009520297389,2021
"4834",16,"Saku Poikonen",55,7,35,52,44,79,11,7.31,2.04,2.14,-0.1,4,188,996,3,"Heinola2021_MPO",57.5936290464574,66.734288553418,40.8190522025391,-0.837154156186568,-0.0855450844832769,0.776750564957495,-0.131467424709381,-0.450438027657747,0.5664958887413,-0.144069753941887,-0.0577009520297389,2021
"4835",16,"Kristian Kuoksa",57,11,33,67,63,71,15,10.78,0.56,-0.36,0.92,6,188,1002,3,"Heinola2021_MPO",73.2456711264097,40.1587434561785,70.0357748872509,-0.837154156186568,0.138835464981055,0.561360460289905,1.25240020381042,0.961244038403645,-0.333150187671684,0.336162759197736,0.865514280446084,2021
"4836",16,"Mikael Wahlfors",60,6,31,59,76,68,14,8.15,-0.8,-2.26,1.46,2,188,976,3,"Heinola2021_MPO",59.988417997281,30.1929140447136,83.0978703783915,-0.837154156186568,0.475406289177553,0.345970355622316,0.514337468599861,1.92713176781407,-0.670517466326553,0.21610463091283,-0.980916184505562,2021
"4837",16,"Pyry Joutsen",68,9,30,70,50,81,21,4.59,4.76,2.48,2.28,4,188,1009,3,"Heinola2021_MPO",80.0321104694779,73.3781748277279,66.2439315488978,-0.837154156186568,1.37292848703488,0.238275303288521,1.52917372951438,-0.00464369100678089,0.791407407844546,1.05651152890717,-0.0577009520297389,2021
"4838",20,"Kalle Lehtinen",63,9,35,57,64,79,5,8.76,0.59,1.45,-0.86,5,189,978,3,"Heinola2021_MPO",69.3761452677618,66.734288553418,52.6426664218066,-0.744522990910046,0.811977113374052,0.776750564957495,0.32982178479722,1.03554309451214,0.5664958887413,-0.86441852365132,0.403906664208173,2021
"4839",21,"Samuel Hänninen",57,6,28,63,59,81,19,5.6,2.75,1.82,0.92,5,190,1005,3,"Heinola2021_MPO",59.9136192561023,73.3781748277279,72.8623932489584,-0.651891825633524,0.138835464981055,0.0228851986209312,0.883368836205142,0.664047813969668,0.791407407844546,0.816395272337358,0.403906664208173,2021
"4840",21,"Kasperi Pakarinen",63,6,22,59,60,86,18,3.08,3.27,4.09,-0.82,3,190,989,3,"Heinola2021_MPO",57.5680915681181,89.9878905135026,72.1557386585316,-0.651891825633524,0.811977113374052,-0.623285115381838,0.514337468599861,0.738346870078162,1.35368620560266,0.696337144052453,-0.51930856826765,2021
"4841",23,"Teemu Lampainen",63,7,37,65,65,72,0,10.06,-5.72,-2.28,-3.44,2,191,996,3,"Heinola2021_MPO",69.8260323449073,43.4806865933334,44.5198101091497,-0.559260660357002,0.811977113374052,0.992140669625085,1.06788452000778,1.10984215062063,-0.220694428120061,-1.46470916507585,-0.980916184505562,2021
"4842",24,"Joonas Aalto",58,9,28,59,61,77,12,3.26,1.08,0.18,0.9,3,192,1004,3,"Heinola2021_MPO",62.0434334422106,60.0904022791081,62.1788319153172,-0.466629495080479,0.251025739713221,0.0228851986209312,0.514337468599861,0.812645926186657,0.341584369638054,-0.024011625656981,-0.51930856826765,2021
"4843",24,"Teemu Talikainen",58,2,24,59,68,76,19,-0.1,2.45,1.46,0.99,1,192,966,3,"Heinola2021_MPO",48.462740974772,56.7684591419532,83.188955810134,-0.466629495080479,0.251025739713221,-0.407895010714248,0.514337468599861,1.33273931894612,0.229128610086431,0.816395272337358,-1.44252380074347,2021
"4844",24,"Otto Mäkinen",48,4,17,52,70,82,13,0.95,3.4,3.43,-0.03,3,192,961,3,"Heinola2021_MPO",34.9135563250037,76.7001179648828,74.3594449070503,-0.466629495080479,-0.870877007608439,-1.16176037705081,-0.131467424709381,1.48133743116311,0.903863167396169,0.0960465026279246,-0.51930856826765,2021
"4845",24,"Pasi Putus",65,2,28,43,33,82,0,1.39,2.95,4.2,-1.25,3,192,974,3,"Heinola2021_MPO",46.3098024558705,76.7001179648828,7.80314322496977,-0.466629495080479,1.03635766283838,0.0228851986209312,-0.961788001821263,-1.26772764485118,0.903863167396169,-1.46470916507585,-0.51930856826765,2021
"4846",24,"Roni Rönkkönen",58,6,35,59,50,67,16,7.76,-1.42,-2.21,0.79,5,192,992,3,"Heinola2021_MPO",61.1479525756778,26.8709709075587,56.9736793961103,-0.466629495080479,0.251025739713221,0.776750564957495,0.514337468599861,-0.00464369100678089,-0.782973225878176,0.456220887482641,0.403906664208173,2021
"4847",29,"Jesse Nieminen",52,11,33,56,54,79,11,1.7,2.64,1.6,1.04,4,193,1024,3,"Heinola2021_MPO",63.2718598896094,66.734288553418,52.2930106038453,-0.373998329803957,-0.422115908679775,0.561360460289905,0.2375639428959,0.292552533427196,0.5664958887413,-0.144069753941887,-0.0577009520297389,2021
"4848",29,"Leevi Isotalo",63,9,22,69,59,83,0,2.79,0.55,2.41,-1.86,3,193,985,3,"Heinola2021_MPO",67.6849536105979,80.0220611020378,37.635435068366,-0.373998329803957,0.811977113374052,-0.623285115381838,1.43691588761306,0.664047813969668,1.01631892694779,-1.46470916507585,-0.51930856826765,2021
"4849",31,"Joonas Mäkelä",63,2,30,50,41,76,20,-3.77,3.12,0.34,2.78,0,194,976,3,"Heinola2021_MPO",51.0013152916001,56.7684591419532,54.0633185571647,-0.281367164527435,0.811977113374052,0.238275303288521,-0.315983108512022,-0.67333519598323,0.229128610086431,0.936453400622264,-1.90413141698138,2021
"4850",32,"Jani Kleemola",62,6,33,56,39,69,11,4.37,-2.03,-1.97,-0.06,4,195,990,3,"Heinola2021_MPO",60.3732553822335,33.5148571818686,35.082073001886,-0.188735999250913,0.699786838641886,0.561360460289905,0.2375639428959,-0.821933308200218,-0.55806170677493,-0.144069753941887,-0.0577009520297389,2021
"4851",32,"Erno Lampinen",58,0,22,48,53,67,19,-1.64,1.99,-0.69,2.68,2,195,964,3,"Heinola2021_MPO",36.2701624395996,26.8709709075587,65.9780182081747,-0.188735999250913,0.251025739713221,-0.623285115381838,-0.500498792314662,0.218253477318702,-0.782973225878176,0.816395272337358,-0.980916184505562,2021
"4852",34,"Antti Mertanen",55,6,26,56,40,79,14,-3.64,2.99,1.42,1.57,2,196,997,3,"Heinola2021_MPO",52.4417804735683,66.734288553418,41.7916201336891,-0.0961048339743911,-0.0855450844832769,-0.192504906046658,0.2375639428959,-0.747634252091724,0.5664958887413,0.21610463091283,-0.980916184505562,2021
"4853",34,"Tino Peltonen",65,6,31,50,35,66,16,2.92,-1.58,-2.38,0.8,4,196,974,3,"Heinola2021_MPO",57.3900094495215,23.5490277704037,39.762741794151,-0.0961048339743911,1.03635766283838,0.345970355622316,-0.315983108512022,-1.1191295326342,-0.895428985429799,0.456220887482641,-0.0577009520297389,2021
"4854",34,"Jaakko Ikonen",53,4,26,52,40,85,4,-0.46,1.8,4.24,-2.44,4,196,996,3,"Heinola2021_MPO",44.5012011431673,86.6659473763477,23.2511158281141,-0.0961048339743911,-0.309925633947609,-0.192504906046658,-0.131467424709381,-0.747634252091724,1.24123044605104,-0.984476651936226,-0.0577009520297389,2021
"4855",34,"Veeti Väätänen",55,4,22,50,54,86,13,-1.72,5.06,6.64,-1.58,6,196,975,3,"Heinola2021_MPO",43.3101992682091,89.9878905135026,56.0011114649603,-0.0961048339743911,-0.0855450844832769,-0.623285115381838,-0.315983108512022,0.292552533427196,1.35368620560266,0.0960465026279246,0.865514280446084,2021
"4856",34,"Lenni Kemppainen",55,2,19,56,55,83,28,-8.31,5.66,2.68,2.98,0,196,992,3,"Heinola2021_MPO",42.1231357448955,80.0220611020378,84.9592637634534,-0.0961048339743911,-0.0855450844832769,-0.946370272383222,0.2375639428959,0.366851589535691,1.01631892694779,1.89691842690151,-1.90413141698138,2021
"4857",34,"Kalle Ojala",57,7,31,50,22,77,0,2.89,-0.55,1.18,-1.73,5,196,975,3,"Heinola2021_MPO",53.5457885702707,60.0904022791081,-4.8182110164671,-0.0961048339743911,0.138835464981055,0.345970355622316,-0.315983108512022,-2.08501726204462,0.341584369638054,-1.46470916507585,0.403906664208173,2021
"4858",34,"Juuso Riittinen",48,4,22,46,63,79,6,-0.64,0.98,2.73,-1.75,3,196,974,3,"Heinola2021_MPO",33.4603624726435,66.734288553418,53.3493210122335,-0.0961048339743911,-0.870877007608439,-0.623285115381838,-0.685014476117303,0.961244038403645,0.5664958887413,-0.744360395366415,-0.51930856826765,2021
"4859",34,"Jarkko Naukkarinen",47,6,33,43,52,83,8,-0.61,2.95,3.78,-0.82,5,196,975,3,"Heinola2021_MPO",43.0435753955462,80.0220611020378,44.4360676319116,-0.0961048339743911,-0.983067282340605,0.561360460289905,-0.961788001821263,0.143954421210208,1.01631892694779,-0.504244138796603,0.403906664208173,2021
"4860",42,"Rami Iskanius",58,0,17,43,39,86,10,-4.63,3.98,3.78,0.19,3,197,960,3,"Heinola2021_MPO",30.2494764021773,89.9878905135026,33.2280225713285,-0.00347366869786905,0.251025739713221,-1.16176037705081,-0.961788001821263,-0.821933308200218,1.35368620560266,-0.264127882226792,-0.51930856826765,2021
"4861",42,"Taavi Suutari",48,9,30,46,44,78,11,1.14,0.2,0.88,-0.68,5,197,968,3,"Heinola2021_MPO",47.0540099218408,63.4123454162631,40.8190522025391,-0.00347366869786905,-0.870877007608439,0.238275303288521,-0.685014476117303,-0.450438027657747,0.454040129189677,-0.144069753941887,0.403906664208173,2021
"4862",42,"Lauri Kanto",52,6,30,46,59,74,22,0.54,1.8,0.06,1.74,6,197,959,3,"Heinola2021_MPO",45.9742828097149,50.1245728676433,78.4245445406309,-0.00347366869786905,-0.422115908679775,0.238275303288521,-0.685014476117303,0.664047813969668,0.00421709098318522,1.17656965719207,0.865514280446084,2021
"4863",45,"Erik Aalto",43,6,28,48,58,66,25,1.22,0.12,-2.33,2.46,6,198,996,3,"Heinola2021_MPO",38.2920372705008,23.5490277704037,82.8392999921728,0.089157496578653,-1.43182838126927,0.0228851986209312,-0.500498792314662,0.589748757861174,-0.895428985429799,1.53674404204679,0.865514280446084,2021
"4864",45,"Arttu Kantola",53,4,24,50,62,71,5,-1.6,-2.05,-0.58,-1.48,1,198,965,3,"Heinola2021_MPO",39.8240596954962,40.1587434561785,50.3478747415454,0.089157496578653,-0.309925633947609,-0.407895010714248,-0.315983108512022,0.886944982295151,-0.333150187671684,-0.86441852365132,-1.44252380074347,2021
"4865",45,"Paul Puntonen",52,0,30,54,40,79,5,-2.66,0,1.15,-1.15,2,198,977,3,"Heinola2021_MPO",40.694817667813,66.734288553418,25.1051662586716,0.089157496578653,-0.422115908679775,0.238275303288521,0.0530482590932594,-0.747634252091724,0.5664958887413,-0.86441852365132,-0.980916184505562,2021
"4866",45,"Pekka Hyvönen",60,0,28,56,41,72,22,-3.86,3.2,-0.16,3.36,4,198,973,3,"Heinola2021_MPO",48.0630452036521,43.4806865933334,57.7714194182797,0.089157496578653,0.475406289177553,0.0228851986209312,0.2375639428959,-0.67333519598323,-0.220694428120061,1.17656965719207,-0.0577009520297389,2021
"4867",49,"Matias Kanniainen",53,11,26,57,50,67,14,0.21,-0.86,-1.78,0.92,5,199,953,3,"Heinola2021_MPO",57.8011072278188,26.8709709075587,53.2655785349953,0.181788661855175,-0.309925633947609,-0.192504906046658,0.32982178479722,-0.00464369100678089,-0.782973225878176,0.21610463091283,0.403906664208173,2021
"4868",50,"Esa Salonen",62,4,30,54,53,63,22,-1.2,-0.46,-2.97,2.51,5,200,969,3,"Heinola2021_MPO",54.3770607605751,13.5831983589389,71.5401694998472,0.274419827131697,0.699786838641886,0.238275303288521,0.0530482590932594,0.218253477318702,-1.23279626408467,1.17656965719207,0.403906664208173,2021
"4869",51,"Eemil Lampela",60,6,22,59,38,78,9,-0.02,-2.63,2.14,-4.78,5,201,952,3,"Heinola2021_MPO",52.4514239256001,63.4123454162631,30.2265763006404,0.367050992408219,0.475406289177553,-0.623285115381838,0.514337468599861,-0.896232364308713,0.454040129189677,-0.384186010511698,0.403906664208173,2021
"4870",51,"Samu Kesonen",52,2,19,48,33,72,4,-0.89,0.23,0.14,0.09,7,201,964,3,"Heinola2021_MPO",31.9531627646115,43.4806865933334,15.2193449471998,0.367050992408219,-0.422115908679775,-0.946370272383222,-0.500498792314662,-1.26772764485118,-0.220694428120061,-0.984476651936226,1.327121896684,2021
"4871",53,"Niko Kalliokoski",57,6,22,46,50,64,24,-3.83,-1.83,-4.1,2.28,3,202,978,3,"Heinola2021_MPO",42.0220937667409,16.9051414960938,71.8060828405703,0.459682157684741,0.138835464981055,-0.623285115381838,-0.685014476117303,-0.00464369100678089,-1.12034050453305,1.41668591376189,-0.51930856826765,2021
"4872",53,"Heikki Helenius",45,4,15,44,59,74,14,-5.16,0.5,0.03,0.48,4,202,960,3,"Heinola2021_MPO",24.5028124727691,50.1245728676433,63.5921410961709,0.459682157684741,-1.20744783180494,-1.3771504817184,-0.869530159919943,0.664047813969668,0.00421709098318522,0.21610463091283,-0.0577009520297389,2021
"4873",55,"Eerik Illikainen",55,7,31,48,44,67,9,2.2,-4.86,-4.1,-0.75,7,203,967,3,"Heinola2021_MPO",48.6300249341892,26.8709709075587,37.1109513414241,0.552313322961263,-0.0855450844832769,0.345970355622316,-0.500498792314662,-0.450438027657747,-0.782973225878176,-0.384186010511698,1.327121896684,2021
"4874",55,"Kasper Backman",57,2,28,48,40,71,22,-2.63,0.97,-1.77,2.74,8,203,965,3,"Heinola2021_MPO",42.6835430232664,40.1587434561785,56.6240235781491,0.552313322961263,0.138835464981055,0.0228851986209312,-0.500498792314662,-0.747634252091724,-0.333150187671684,1.17656965719207,1.78872951292191,2021
"4875",55,"Ville Kankaanpää",60,4,30,52,43,52,10,3.8,-7.46,-8.53,1.07,6,203,944,3,"Heinola2021_MPO",48.1476397164074,-22.9581761497655,37.817605931851,0.552313322961263,0.475406289177553,0.238275303288521,-0.131467424709381,-0.524737083766241,-2.46980961915252,-0.264127882226792,0.865514280446084,2021
"4876",58,"Ricko Kokko",57,2,24,56,48,76,13,-5.95,-0.7,0.83,-1.53,4,204,968,3,"Heinola2021_MPO",44.1982451395775,56.7684591419532,49.1167364241766,0.644944488237785,0.138835464981055,-0.407895010714248,0.2375639428959,-0.15324180322377,0.229128610086431,0.0960465026279246,-0.0577009520297389,2021
